names	district	location	xaxis	yaxis	roomspace	orientation	numrooms	height	floors	owner	postdate	attrs	price
整租 ·   万方景轩精装修开间，保持好可拎包入住，随时看房	朝阳	太阳宫	116.455099	39.978117	44㎡	东北	1室0厅1卫	高楼层	（20层）	链家	8天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'is_key': '随时看房'}	7300
天龙华鹤 1室1厅 12000元	丰台	科技园区	116.298445	39.838903	104㎡	南	1室1厅1卫	低楼层	（29层）	链家	8天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	12000
整租 · 太阳园知春路精装修一居室头条可报销拎包入住	海淀	知春路	116.347797	39.976432	59㎡	西	1室1厅1卫	低楼层	（27层）	链家	7天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	7000
信和嘉园 1室0厅 5500元	西城	马连道	116.332299	39.885776	47㎡	北	1室0厅1卫	高楼层	（18层）	链家	7天前发布	{'is_subway_house': '近地铁'}	5500
整租 · 正阳小区 1室1厅 4200元	丰台	北大地	116.2933	39.854895	65㎡	南	1室1厅1卫	中楼层	（14层）	链家	7天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	4200
整租 ·   蒲黄榆地铁口正规一室一厅，有钥匙随时看房	丰台	方庄	116.429293	39.872461	61㎡	北	1室1厅1卫	高楼层	（32层）	链家	7天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'is_key': '随时看房'}	6300
建研院院内东北朝向优质精装一居室	朝阳	和平里	116.419819	39.972909	42㎡	东北	1室1厅1卫	低楼层	（6层）	链家	7天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	6500
整租 ·   广渠门 精装一居室 7号线 车位可租	东城	广渠门	116.453086	39.898397	61㎡	西南	1室1厅1卫	高楼层	（23层）	链家	7天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	7500
整租 ·   和平里六区正规一居室，此房业主诚心出租。	东城	和平里	116.429949	39.963187	45㎡	南	1室1厅1卫	中楼层	（18层）	链家	7天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	6000
整租 · 明日嘉园 1室0厅 4600元	丰台	马家堡	116.37267	39.851088	40㎡	北	1室0厅1卫	低楼层	（24层）	链家	7天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	4600
整租 · 义宾南区 1室1厅 3700元	顺义	顺义城	116.655445	40.137574	61㎡	南 北	1室1厅1卫	高楼层	（6层）	链家	7天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	3700
整租 ·   朝阳区双井  富力城D区一居室出租  一层带小花园	朝阳	双井	116.459652	39.901899	76㎡	南	1室1厅1卫	低楼层	（13层）	链家	7天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	11500
整租 · 北京新天地三期 1室1厅 6500元	朝阳	常营	116.613419	39.920106	74㎡	南	1室1厅1卫	高楼层	（28层）	链家	7天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	6500
北苑家园望春园 1室1厅 6200元	朝阳	北苑	116.42537	40.052808	70㎡	东南	1室1厅1卫	中楼层	（23层）	链家	7天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	6200
安慧北里逸园 1室1厅 6200元	朝阳	亚运村	116.421876	40.008585	47㎡	南 北	1室1厅1卫	低楼层	（6层）	链家	7天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	6200
整租 · 朝阳门一居室 朝南向 业主自住 第一次出租 随时入住	东城	朝阳门内	116.433722	39.926854	56㎡	南	1室1厅1卫	低楼层	（6层）	链家	7天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	7600
整租 · 友谊社区 1室1厅 6000元	海淀	苏州桥	116.319973	39.97337	40㎡	南	1室1厅1卫	中楼层	（6层）	链家	7天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	6000
蒲安北里 1室1厅 5000元	丰台	蒲黄榆	116.427644	39.872632	39㎡	东	1室1厅1卫	高楼层	（6层）	链家	7天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	5000
整租 ·    北环里小区，精装一居室，家具家电齐全，可拎包入住	昌平	鼓楼大街	116.233676	40.231785	41㎡	西	1室1厅1卫	中楼层	（5层）	链家	6天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	3300
美景东方 1室0厅 6500元	朝阳	华威桥	116.47638	39.875691	51㎡	西	1室0厅1卫	中楼层	（21层）	链家	5天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6500
工体3号 1室1厅 12800元	东城	工体	116.449846	39.935249	102㎡	东	1室1厅2卫	高楼层	（17层）	链家	5天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	12800
整租 · 北纬40度二期 东向一居室 户型方正 精装修	朝阳	望京	116.471754	40.02946	76㎡	东	1室1厅1卫	中楼层	（25层）	链家	6天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	8000
整租 · 天桥北里 1室1厅 5800元	西城	陶然亭	116.403304	39.891691	55㎡	西	1室1厅1卫	高楼层	（7层）	链家	3天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5800
南庭新苑北区 1室1厅 4000元	丰台	新宫	116.375444	39.812496	50㎡	东	1室1厅1卫	低楼层	（15层）	链家	6天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4000
整租 · 永定门外景泰地铁边上，新小区精装一居，拎包入住。	东城	永定门	116.411858	39.869364	51㎡	北	1室1厅1卫	中楼层	（12层）	链家	5天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'is_new': '新上'}	5300
整租 · 工体西里 1室1厅 6500元	朝阳	工体	116.44963	39.932898	41㎡	西南	1室1厅1卫	低楼层	（7层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6500
整租 · 巴克寓所 1室0厅 3400元	通州	果园	116.645523	39.893536	48㎡	北	1室0厅1卫	高楼层	（6层）	链家	5天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	3400
望京路10号院 1室1厅 5000元	朝阳	望京	116.480913	39.994393	45㎡	南	1室1厅1卫	中楼层	（16层）	链家	5天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5000
整租 ·   惠新西街南口地铁站附近 惠新里小区优质一居室	朝阳	惠新西街	116.425766	39.985931	47㎡	西南	1室1厅1卫	高楼层	（17层）	链家	4天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6200
世纪星 1室0厅 5300元	丰台	宋家庄	116.441493	39.863696	47㎡	西	1室0厅1卫	低楼层	（30层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	5300
10AM新坐标 1室0厅 5000元	朝阳	方庄	116.45053	39.874376	41㎡	西	1室0厅1卫	低楼层	（29层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5000
整租 · 舒至嘉园 1室1厅 8200元	海淀	西直门	116.356444	39.951941	75㎡	北	1室1厅1卫	中楼层	（19层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	8200
整租 · 新源时代 1室1厅 3300元	大兴	天宫院	116.333166	39.695231	62㎡	南	1室1厅1卫	低楼层	（14层）	链家	4天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	3300
整租 · 西现代城 1室0厅 4500元	石景山	杨庄	116.196292	39.931247	41㎡	北	1室0厅1卫	高楼层	（22层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4500
整租 · 和平街十三区 1室1厅 7000元	朝阳	和平里	116.432809	39.96858	59㎡	南	1室1厅1卫	低楼层	（22层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	7000
北京新天地一期 1室1厅 5500元	朝阳	常营	116.610923	39.919619	67㎡	东北	1室1厅1卫	低楼层	（28层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5500
整租 · 炫彩正规一居室  随时入住 看房方便	朝阳	望京	116.484588	40.008404	56㎡	东 西	1室1厅1卫	低楼层	（21层）	链家	4天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	7000
整租 · 展春园 1室1厅 6000元	海淀	五道口	116.349984	39.992769	44㎡	南 北	1室1厅1卫	高楼层	（5层）	链家	4天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6000
整租 ·   精装公寓，家具齐全，拎包入住，每周免费保洁一次	朝阳	石佛营	116.50383758545	39.930725097656	65㎡	西	1室0厅1卫	中楼层	（21层）	链家	3天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	8500
整租 · 新街坊 1室1厅 6300元	朝阳	北苑	116.429289	40.040731	66㎡	西北	1室1厅1卫	高楼层	（14层）	链家	3天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6300
10AM新坐标 1室1厅 5500元	朝阳	方庄	116.45053	39.874376	50㎡	南	1室1厅1卫	中楼层	（29层）	链家	3天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5500
整租 ·   房子二次精装修品质高收纳空间合理有序拎包入住	朝阳	望京	116.467478	40.018459	60㎡	东	1室1厅1卫	中楼层	（28层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	7800
整租 · 颐慧佳园 1室0厅 5700元	海淀	四季青	116.294131	39.942343	39㎡	东	1室0厅1卫	高楼层	（9层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5700
北京新天地一期 1室1厅 4500元	朝阳	常营	116.610923	39.919619	65㎡	北	1室1厅1卫	低楼层	（28层）	链家	3天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4500
整租 · 朝内小区一居室 长租  精装修 朝阳门 灯市口	东城	朝阳门内	116.436201	39.926105	47㎡	南	1室1厅1卫	低楼层	（6层）	链家	3天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	7000
整租 · 苏荷时代 1室1厅 4500元	通州	果园	116.6512	39.898186	78㎡	西	1室1厅1卫	高楼层	（18层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'is_new': '新上'}	4500
北蜂窝路15号院 1室1厅 6500元	海淀	军博	116.334132	39.906876	50㎡	南	1室1厅1卫	低楼层	（19层）	链家	3天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6500
整租 · 椿树园 1室1厅 6500元	西城	宣武门	116.385168	39.900454	48㎡	西	1室1厅1卫	中楼层	（18层）	链家	2天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6500
整租 ·   近地铁 有电梯 低楼层 精装 南向 一居室	朝阳	劲松	116.472064	39.88768	44㎡	南	1室1厅1卫	低楼层	（12层）	链家	2天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	5500
当代名筑 1室1厅 3300元	通州	梨园	116.671664	39.895142	47㎡	北	1室1厅1卫	低楼层	（12层）	链家	2天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	3300
整租 · 宝星国际二期 1室0厅 7500元	朝阳	望京	116.489254	40.006445	64㎡	南	1室0厅1卫	中楼层	（25层）	链家	2天前发布	{'is_subway_house': '近地铁', 'is_new': '新上', 'is_key': '随时看房'}	7500
整租 ·   国贸双井富力城A区，保养好，免中介费看房	朝阳	双井	116.465491	39.901678	58㎡	北	1室0厅1卫	中楼层	（28层）	链家	2天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	8800
整租 ·   永旺对面精装一居室 拎包入住 生活方便	丰台	科技园区	116.306686	39.824775	48㎡	东	1室1厅1卫	低楼层	（21层）	链家	2天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4200
整租 ·   中海御鑫阁东向开间 随时看房 家具家电齐全	丰台	科技园区	116.305143	39.825059	31㎡	东	1室0厅1卫	高楼层	（20层）	链家	1天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	4200
整租 ·   北沙滩地铁站 中天国际北向开间 居住舒适	朝阳	南沙滩	116.377737	40.012518	46㎡	北	1室0厅1卫	中楼层	（16层）	链家	2天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5600
整租 ·   远洋天地精装一居室，拎包入住。	朝阳	四惠	116.498731	39.918076	81㎡	北	1室1厅1卫	中楼层	（16层）	链家	2天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	8500
整租 · 柏林爱乐二期 1室0厅 5900元	朝阳	常营	116.594801	39.928019	61㎡	南	1室0厅1卫	低楼层	（24层）	链家	1天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	5900
那尔水晶城 1室1厅 4200元	大兴	枣园	116.345128	39.763661	77㎡	南 北	1室1厅1卫	高楼层	（13层）	链家	2天前发布	{'is_subway_house': '近地铁', 'is_new': '新上', 'is_key': '随时看房'}	4200
整租 ·   东四环百子湾大成国际公寓高层南向开间出租	朝阳	百子湾	116.49954	39.904937	55㎡	南	1室0厅1卫	中楼层	（21层）	链家	2天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	6500
富顿 1室0厅 6500元	朝阳	劲松	116.469439	39.891382	39㎡	南	1室0厅1卫	高楼层	（23层）	链家	1天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6500
整租 ·     中关村 苏州桥 立方庭 看房方便 跃层	海淀	苏州桥	116.315345	39.986669	34㎡	南	1室1厅1卫	中楼层	（10层）	链家	1天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	9500
